"","X1","X2","count"
"1488",3,3,71
"1489",4,16,71
"1490",5,4,71
"1491",5,15,71
"1492",6,4,71
"1493",7,7,71
"1494",8,8,71
"1495",9,9,71
"1496",10,10,71
"1497",11,14,71
"1498",12,12,71
"1499",13,13,71
"1500",14,11,71
"1501",15,NA,71
"1502",16,4,71
"1503",16,6,71
"1504",1,1,72
"1505",2,12,72
"1506",3,3,72
"1507",4,5,72
"1508",5,4,72
"1509",6,12,72
"1510",7,10,72
"1511",8,9,72
"1512",8,11,72
"1513",8,14,72
"1514",9,8,72
"1515",10,7,72
"1516",10,11,72
"1517",11,8,72
"1518",11,10,72
"1519",12,6,72
"1520",12,13,72
"1521",13,NA,72
"1522",14,8,72
"1523",15,15,72
"1524",16,16,72
"1525",1,1,73
"1526",2,5,73
"1527",3,3,73
"1528",4,NA,73
"1529",5,2,73
"1530",5,16,73
"1531",6,8,73
"1532",6,11,73
"1533",6,13,73
"1534",7,4,73
"1535",8,6,73
"1536",9,9,73
"1537",10,10,73
"1538",11,14,73
"1539",12,13,73
"1540",13,6,73
"1541",13,12,73
"1542",13,15,73
"1543",14,11,73
"1544",15,13,73
"1545",16,5,73
"1546",1,14,74
"1547",2,3,74
"1548",2,10,74
"1549",2,13,74
"1550",3,2,74
"1551",3,6,74
"1552",3,12,74
"1553",4,1,74
"1554",5,4,74
"1555",6,12,74
"1556",6,13,74
"1557",7,NA,74
"1558",8,9,74
"1559",9,8,74
"1560",9,11,74
"1561",9,13,74
"1562",10,3,74
"1563",11,9,74
"1564",12,NA,74
"1565",13,2,74
"1566",13,6,74
"1567",13,9,74
"1568",14,NA,74
"1569",15,7,74
"1570",16,16,74
"1571",1,1,75
"1572",2,3,75
"1573",2,5,75
"1574",3,2,75
"1575",3,5,75
"1576",4,5,75
"1577",5,2,75
"1578",6,12,75
"1579",7,15,75
"1580",8,11,75
"1581",9,9,75
"1582",10,11,75
"1583",11,8,75
"1584",12,NA,75
"1585",13,13,75
"1586",14,14,75
"1587",15,NA,75
"1588",16,16,75
"1589",1,NA,76
"1590",2,NA,76
"1591",3,11,76
"1592",4,4,76
"1593",5,5,76
"1594",6,13,76
"1595",7,7,76
"1596",8,11,76
"1597",9,9,76
"1598",10,1,76
"1599",11,8,76
"1600",12,NA,76
"1601",13,12,76
"1602",14,14,76
"1603",15,15,76
"1604",16,2,76
"1605",1,10,77
"1606",2,3,77
"1607",2,12,77
"1608",3,2,77
"1609",4,4,77
"1610",5,5,77
"1611",6,13,77
"1612",7,10,77
"1613",8,11,77
"1614",9,9,77
"1615",10,7,77
"1616",11,8,77
"1617",11,14,77
"1618",12,2,77
"1619",12,6,77
"1620",13,NA,77
"1621",14,11,77
"1622",15,15,77
"1623",16,16,77
"1624",1,9,78
"1625",2,3,78
"1626",2,5,78
"1627",2,13,78
"1628",3,2,78
"1629",3,15,78
"1630",4,4,78
"1631",5,2,78
"1632",6,6,78
"1633",7,12,78
"1634",8,11,78
"1635",9,NA,78
"1636",10,10,78
"1637",11,8,78
"1638",12,7,78
"1639",12,13,78
"1640",13,2,78
"1641",13,12,78
"1642",13,14,78
"1643",14,13,78
"1644",15,3,78
"1645",16,16,78
"1646",1,1,79
"1647",2,3,79
"1648",2,12,79
"1649",2,13,79
"1650",3,2,79
"1651",3,12,79
"1652",3,15,79
"1653",4,12,79
"1654",5,5,79
"1655",6,6,79
"1656",7,NA,79
"1657",8,9,79
"1658",9,NA,79
"1659",10,7,79
"1660",11,11,79
"1661",12,2,79
"1662",12,3,79
"1663",12,4,79
"1664",12,15,79
"1665",13,2,79
"1666",14,14,79
"1667",15,3,79
"1668",15,12,79
"1669",16,16,79
"1670",1,8,80
"1671",2,2,80
"1672",3,5,80
"1673",3,15,80
"1674",4,NA,80
"1675",5,3,80
"1676",6,3,80
"1677",6,12,80
"1678",7,10,80
"1679",8,1,80
"1680",8,9,80
"1681",8,11,80
"1682",9,4,80
"1683",9,8,80
"1684",10,7,80
"1685",11,8,80
"1686",11,10,80
"1687",12,NA,80
"1688",13,13,80
"1689",14,14,80
"1690",15,3,80
"1691",16,10,80
"1692",1,1,81
"1693",2,2,81
"1694",3,4,81
"1695",3,6,81
"1696",4,5,81
"1697",5,4,81
"1698",6,3,81
"1699",6,12,81
"1700",6,13,81
"1701",7,9,81
"1702",8,9,81
"1703",8,11,81
"1704",9,7,81
"1705",9,8,81
"1706",10,10,81
"1707",11,14,81
"1708",12,6,81
"1709",12,14,81
"1710",13,6,81
"1711",13,16,81
"1712",14,11,81
"1713",15,3,81
"1714",16,13,81
"1715",1,1,82
"1716",2,16,82
"1717",3,NA,82
"1718",4,NA,82
"1719",5,14,82
"1720",6,6,82
"1721",7,8,82
"1722",7,10,82
"1723",8,4,82
"1724",8,9,82
"1725",9,NA,82
"1726",10,7,82
"1727",11,14,82
"1728",12,15,82
"1729",13,13,82
"1730",14,11,82
"1731",15,3,82
"1732",15,12,82
"1733",16,2,82
"1734",1,1,83
"1735",2,3,83
"1736",3,2,83
"1737",3,5,83
"1738",4,4,83
"1739",5,3,83
"1740",6,12,83
"1741",7,7,83
"1742",8,8,83
"1743",9,9,83
"1744",10,14,83
"1745",11,14,83
"1746",12,3,83
"1747",12,6,83
"1748",12,13,83
"1749",13,12,83
"1750",14,10,83
"1751",14,11,83
"1752",15,15,83
"1753",16,16,83
"1754",1,1,84
"1755",2,3,84
"1756",3,2,84
"1757",3,16,84
"1758",4,4,84
"1759",5,12,84
"1760",6,NA,84
"1761",7,14,84
"1762",8,10,84
"1763",9,9,84
"1764",10,8,84
"1765",10,11,84
"1766",11,10,84
"1767",12,5,84
"1768",12,6,84
"1769",13,13,84
"1770",14,NA,84
"1771",15,15,84
"1772",16,3,84
"1773",1,1,85
"1774",2,2,85
"1775",3,3,85
"1776",4,9,85
"1777",5,5,85
"1778",6,6,85
"1779",7,10,85
"1780",8,8,85
"1781",9,4,85
"1782",10,7,85
"1783",10,11,85
"1784",11,10,85
"1785",11,16,85
"1786",12,12,85
"1787",13,15,85
"1788",14,11,85
"1789",15,NA,85
"1790",16,NA,85
"1791",1,NA,86
"1792",2,3,86
"1793",3,2,86
"1794",3,15,86
"1795",4,NA,86
"1796",5,5,86
"1797",6,NA,86
"1798",7,1,86
"1799",8,9,86
"1800",9,NA,86
"1801",10,NA,86
"1802",11,14,86
"1803",12,13,86
"1804",13,12,86
"1805",14,4,86
"1806",14,10,86
"1807",14,11,86
"1808",15,3,86
"1809",16,6,86
"1810",1,1,87
"1811",2,3,87
"1812",3,5,87
"1813",4,5,87
"1814",5,3,87
"1815",5,4,87
"1816",6,12,87
"1817",6,13,87
"1818",7,10,87
"1819",8,10,87
"1820",9,9,87
"1821",10,7,87
"1822",10,8,87
"1823",10,11,87
"1824",11,10,87
"1825",12,6,87
"1826",12,13,87
"1827",13,2,87
"1828",13,6,87
"1829",13,12,87
"1830",14,11,87
"1831",15,15,87
"1832",16,16,87
"1833",1,1,88
"1834",2,2,88
"1835",3,15,88
"1836",4,5,88
"1837",5,NA,88
"1838",6,13,88
"1839",7,10,88
"1840",8,9,88
"1841",9,8,88
"1842",10,11,88
"1843",11,10,88
"1844",11,14,88
"1845",12,3,88
"1846",12,13,88
"1847",13,6,88
"1848",13,12,88
"1849",14,11,88
"1850",15,3,88
"1851",16,7,88
"1852",1,1,89
"1853",2,5,89
"1854",2,12,89
"1855",3,6,89
"1856",4,5,89
"1857",5,2,89
"1858",5,4,89
"1859",6,3,89
"1860",7,12,89
"1861",8,8,89
"1862",9,9,89
"1863",10,NA,89
"1864",11,10,89
"1865",12,2,89
"1866",12,7,89
"1867",12,13,89
"1868",13,12,89
"1869",14,14,89
"1870",15,15,89
"1871",16,16,89
"1872",1,15,90
"1873",2,3,90
"1874",3,2,90
"1875",4,5,90
"1876",4,6,90
"1877",5,4,90
"1878",5,9,90
"1879",5,10,90
"1880",6,4,90
"1881",7,10,90
"1882",7,11,90
"1883",8,8,90
"1884",9,NA,90
"1885",10,5,90
"1886",10,7,90
"1887",11,7,90
"1888",11,14,90
"1889",12,12,90
"1890",13,13,90
"1891",14,11,90
"1892",15,NA,90
"1893",16,16,90
"1894",1,9,91
"1895",2,3,91
"1896",2,8,91
"1897",3,2,91
"1898",3,12,91
"1899",3,15,91
"1900",4,5,91
"1901",4,11,91
"1902",5,4,91
"1903",6,12,91
"1904",7,NA,91
"1905",8,2,91
"1906",9,8,91
"1907",10,7,91
"1908",10,11,91
"1909",11,10,91
"1910",12,3,91
"1911",12,6,91
"1912",13,13,91
"1913",14,14,91
"1914",15,3,91
"1915",16,16,91
"1916",1,1,92
"1917",2,3,92
"1918",3,2,92
"1919",4,4,92
"1920",5,5,92
"1921",6,8,92
"1922",6,12,92
"1923",7,7,92
"1924",8,9,92
"1925",9,8,92
"1926",10,11,92
"1927",10,14,92
"1928",11,10,92
"1929",11,14,92
"1930",12,6,92
"1931",12,13,92
"1932",13,12,92
"1933",14,10,92
"1934",15,15,92
"1935",16,16,92
"1936",1,7,93
"1937",2,3,93
"1938",3,2,93
"1939",3,12,93
"1940",4,5,93
"1941",4,6,93
"1942",5,7,93
"1943",6,4,93
"1944",6,12,93
"1945",7,1,93
"1946",7,4,93
"1947",8,9,93
"1948",8,10,93
"1949",9,8,93
"1950",9,15,93
"1951",10,8,93
"1952",10,11,93
"1953",11,14,93
"1954",12,3,93
"1955",12,6,93
"1956",12,13,93
"1957",12,15,93
"1958",13,12,93
"1959",14,11,93
"1960",15,8,93
"1961",15,12,93
"1962",16,16,93
"1963",1,NA,94
"1964",2,3,94
"1965",3,2,94
"1966",4,4,94
"1967",5,1,94
"1968",6,10,94
"1969",7,NA,94
"1970",8,NA,94
"1971",9,8,94
"1972",9,11,94
"1973",10,6,94
"1974",10,11,94
"1975",11,7,94
"1976",11,10,94
"1977",11,14,94
"1978",12,15,94
"1979",13,6,94
"1980",13,12,94
"1981",14,NA,94
"1982",15,12,94
"1983",16,16,94
"1984",1,11,95
"1985",1,16,95
"1986",2,3,95
"1987",2,5,95
"1988",3,2,95
"1989",3,9,95
"1990",4,4,95
"1991",5,2,95
"1992",6,11,95
"1993",6,12,95
"1994",7,10,95
"1995",8,9,95
"1996",8,16,95
"1997",9,3,95
"1998",9,8,95
"1999",10,7,95
"2000",10,14,95
"2001",11,14,95
"2002",12,NA,95
"2003",13,13,95
"2004",14,NA,95
"2005",15,15,95
"2006",16,1,95
"2007",16,5,95
"2008",16,8,95
"2009",1,1,96
"2010",2,3,96
"2011",2,5,96
"2012",2,16,96
"2013",3,2,96
"2014",3,12,96
"2015",4,5,96
"2016",5,2,96
"2017",5,4,96
"2018",5,13,96
"2019",6,6,96
"2020",7,NA,96
"2021",8,7,96
"2022",8,10,96
"2023",9,9,96
"2024",10,8,96
"2025",10,11,96
"2026",10,14,96
"2027",11,10,96
"2028",12,3,96
"2029",13,NA,96
"2030",14,10,96
"2031",15,15,96
"2032",16,2,96
"2033",1,1,97
"2034",2,2,97
"2035",3,6,97
"2036",3,12,97
"2037",4,NA,97
"2038",5,5,97
"2039",6,3,97
"2040",6,13,97
"2041",7,NA,97
"2042",8,9,97
"2043",8,11,97
"2044",9,8,97
"2045",10,4,97
"2046",10,7,97
"2047",10,11,97
"2048",11,10,97
"2049",11,14,97
"2050",12,3,97
"2051",12,6,97
"2052",12,13,97
"2053",13,NA,97
"2054",14,NA,97
"2055",15,15,97
"2056",16,12,97
"2057",1,1,98
"2058",2,3,98
"2059",2,5,98
"2060",3,2,98
"2061",4,4,98
"2062",5,NA,98
"2063",6,8,98
"2064",7,7,98
"2065",8,6,98
"2066",8,9,98
"2067",9,8,98
"2068",10,NA,98
"2069",11,14,98
"2070",12,13,98
"2071",13,NA,98
"2072",14,10,98
"2073",14,11,98
"2074",15,15,98
"2075",16,16,98
"2076",1,2,99
"2077",2,3,99
"2078",2,13,99
"2079",3,12,99
"2080",4,5,99
"2081",4,7,99
"2082",5,4,99
"2083",6,12,99
"2084",7,NA,99
"2085",8,10,99
"2086",8,16,99
"2087",9,9,99
"2088",10,7,99
"2089",10,8,99
"2090",10,14,99
"2091",11,14,99
"2092",12,3,99
"2093",12,6,99
"2094",12,13,99
"2095",13,2,99
"2096",13,12,99
"2097",14,10,99
"2098",14,11,99
"2099",14,16,99
"2100",15,15,99
"2101",16,8,99
"2102",16,14,99
"2103",1,6,100
"2104",2,9,100
"2105",2,12,100
"2106",3,7,100
"2107",4,NA,100
"2108",5,NA,100
"2109",6,1,100
"2110",6,12,100
"2111",7,10,100
"2112",7,14,100
"2113",8,9,100
"2114",9,2,100
"2115",9,8,100
"2116",10,5,100
"2117",10,7,100
"2118",10,11,100
"2119",11,10,100
"2120",12,2,100
"2121",12,6,100
"2122",12,13,100
"2123",12,15,100
"2124",13,12,100
"2125",14,NA,100
"2126",15,12,100
"2127",16,4,100
"2128",1,4,101
"2129",2,13,101
"2130",3,12,101
"2131",4,1,101
"2132",5,5,101
"2133",6,7,101
"2134",6,12,101
"2135",7,6,101
"2136",8,9,101
"2137",9,8,101
"2138",9,14,101
"2139",10,7,101
"2140",10,11,101
"2141",11,10,101
"2142",11,14,101
"2143",12,NA,101
"2144",13,2,101
"2145",13,12,101
"2146",14,9,101
"2147",14,11,101
"2148",15,15,101
"2149",16,16,101
"2150",1,14,102
"2151",2,3,102
"2152",2,13,102
"2153",3,2,102
"2154",4,NA,102
"2155",5,NA,102
"2156",6,12,102
"2157",7,4,102
"2158",7,10,102
"2159",8,9,102
"2160",9,8,102
"2161",9,16,102
"2162",10,7,102
"2163",10,11,102
"2164",11,10,102
"2165",12,6,102
"2166",13,2,102
"2167",14,1,102
"2168",14,15,102
"2169",15,5,102
"2170",15,14,102
"2171",16,9,102
"2172",1,1,103
"2173",2,3,103
"2174",3,2,103
"2175",3,7,103
"2176",4,5,103
"2177",5,4,103
"2178",6,12,103
"2179",7,3,103
"2180",8,10,103
"2181",8,11,103
"2182",9,9,103
"2183",10,8,103
"2184",10,11,103
"2185",11,8,103
"2186",11,10,103
"2187",12,6,103
"2188",12,13,103
"2189",13,12,103
"2190",14,11,103
"2191",15,15,103
"2192",16,16,103
"2193",1,8,104
"2194",2,3,104
"2195",2,9,104
"2196",3,2,104
"2197",4,5,104
"2198",5,4,104
"2199",5,9,104
"2200",6,6,104
"2201",7,10,104
"2202",7,11,104
"2203",8,9,104
"2204",8,11,104
"2205",9,5,104
"2206",9,8,104
"2207",10,2,104
"2208",10,7,104
"2209",10,11,104
"2210",11,7,104
"2211",11,10,104
"2212",11,14,104
"2213",12,12,104
"2214",13,13,104
"2215",14,11,104
"2216",15,3,104
"2217",16,16,104
"2218",1,10,105
"2219",2,3,105
"2220",3,2,105
"2221",4,4,105
"2222",5,10,105
"2223",5,15,105
"2224",6,3,105
"2225",6,13,105
"2226",7,7,105
"2227",8,9,105
"2228",9,8,105
"2229",10,5,105
"2230",11,11,105
"2231",12,12,105
"2232",13,6,105
"2233",14,10,105
"2234",15,NA,105
"2235",16,16,105
"2236",1,11,106
"2237",2,NA,106
"2238",3,2,106
"2239",3,12,106
"2240",4,5,106
"2241",5,4,106
"2242",5,6,106
"2243",5,12,106
"2244",6,13,106
"2245",7,10,106
"2246",8,NA,106
"2247",9,9,106
"2248",10,7,106
"2249",10,8,106
"2250",11,1,106
"2251",11,14,106
"2252",12,3,106
"2253",12,5,106
"2254",12,13,106
"2255",13,6,106
"2256",13,12,106
"2257",14,11,106
"2258",15,15,106
"2259",16,16,106
"2260",1,1,107
"2261",2,5,107
"2262",3,5,107
"2263",4,5,107
"2264",4,8,107
"2265",5,2,107
"2266",5,3,107
"2267",5,4,107
"2268",6,3,107
"2269",7,7,107
"2270",8,4,107
"2271",9,4,107
"2272",10,11,107
"2273",11,10,107
"2274",11,14,107
"2275",12,2,107
"2276",12,13,107
"2277",13,12,107
"2278",13,16,107
"2279",14,NA,107
"2280",15,16,107
"2281",16,NA,107
"2282",1,NA,108
"2283",2,2,108
"2284",3,3,108
"2285",4,5,108
"2286",4,16,108
"2287",5,4,108
"2288",6,12,108
"2289",6,13,108
"2290",7,7,108
"2291",8,9,108
"2292",8,11,108
"2293",9,8,108
"2294",9,16,108
"2295",10,1,108
"2296",10,11,108
"2297",11,10,108
"2298",11,14,108
"2299",12,6,108
"2300",12,13,108
"2301",13,6,108
"2302",13,12,108
"2303",13,14,108
"2304",14,11,108
"2305",15,5,108
"2306",16,9,108
"2307",1,1,109
"2308",2,3,109
"2309",2,12,109
"2310",3,2,109
"2311",3,12,109
"2312",3,14,109
"2313",4,5,109
"2314",5,2,109
"2315",5,4,109
"2316",6,12,109
"2317",7,10,109
"2318",7,12,109
"2319",8,8,109
"2320",9,9,109
"2321",10,7,109
"2322",10,11,109
"2323",10,14,109
"2324",11,7,109
"2325",11,10,109
"2326",11,14,109
"2327",12,2,109
"2328",12,3,109
"2329",12,6,109
"2330",13,13,109
"2331",14,10,109
"2332",14,11,109
"2333",15,15,109
"2334",16,16,109
"2335",1,14,110
"2336",2,3,110
"2337",2,5,110
"2338",2,8,110
"2339",3,2,110
"2340",4,4,110
"2341",5,2,110
"2342",6,12,110
"2343",6,13,110
"2344",7,11,110
"2345",8,9,110
"2346",9,8,110
"2347",9,11,110
"2348",10,11,110
"2349",10,14,110
"2350",11,7,110
"2351",11,10,110
"2352",11,14,110
"2353",12,6,110
"2354",12,13,110
"2355",12,15,110
"2356",13,6,110
"2357",13,12,110
"2358",14,1,110
"2359",14,10,110
"2360",14,11,110
"2361",15,12,110
"2362",16,16,110
"2363",1,6,111
"2364",2,3,111
"2365",2,11,111
"2366",2,12,111
"2367",3,2,111
"2368",4,NA,111
"2369",5,4,111
"2370",6,12,111
"2371",6,13,111
"2372",7,10,111
"2373",8,9,111
"2374",9,8,111
"2375",10,7,111
"2376",10,11,111
"2377",11,10,111
"2378",11,14,111
"2379",12,2,111
"2380",12,6,111
"2381",13,6,111
"2382",14,NA,111
"2383",15,15,111
"2384",16,16,111
"2385",1,1,112
"2386",2,3,112
"2387",3,2,112
"2388",4,10,112
"2389",5,7,112
"2390",6,7,112
"2391",6,12,112
"2392",6,13,112
"2393",7,10,112
"2394",7,13,112
"2395",8,8,112
"2396",9,NA,112
"2397",10,2,112
"2398",10,4,112
"2399",10,7,112
"2400",11,9,112
"2401",12,6,112
"2402",13,6,112
"2403",13,7,112
"2404",14,14,112
"2405",15,15,112
"2406",16,11,112
"2407",1,13,113
"2408",2,3,113
"2409",3,2,113
"2410",4,12,113
"2411",5,5,113
"2412",6,12,113
"2413",7,10,113
"2414",8,9,113
"2415",8,10,113
"2416",9,8,113
"2417",10,4,113
"2418",10,7,113
"2419",10,8,113
"2420",10,11,113
"2421",10,14,113
"2422",11,10,113
"2423",11,14,113
"2424",12,4,113
"2425",12,6,113
"2426",13,1,113
"2427",14,10,113
"2428",14,11,113
"2429",15,15,113
"2430",16,16,113
"2431",1,1,114
"2432",2,5,114
"2433",3,NA,114
"2434",4,5,114
"2435",5,2,114
"2436",5,4,114
"2437",6,12,114
"2438",6,13,114
"2439",7,10,114
"2440",7,11,114
"2441",8,14,114
"2442",9,9,114
"2443",10,7,114
"2444",10,11,114
"2445",11,10,114
"2446",12,6,114
"2447",13,NA,114
"2448",14,8,114
"2449",15,3,114
"2450",16,16,114
"2451",1,1,115
"2452",2,15,115
"2453",3,3,115
"2454",4,NA,115
"2455",5,5,115
"2456",6,12,115
"2457",6,13,115
"2458",7,16,115
"2459",8,9,115
"2460",8,13,115
"2461",9,8,115
"2462",10,NA,115
"2463",11,10,115
"2464",12,6,115
"2465",13,11,115
"2466",14,14,115
"2467",15,2,115
"2468",16,4,115
"2469",16,7,115
"2470",1,1,116
"2471",2,3,116
"2472",3,NA,116
"2473",4,5,116
"2474",5,4,116
"2475",5,14,116
"2476",6,6,116
"2477",7,11,116
"2478",7,16,116
"2479",8,9,116
"2480",9,8,116
"2481",10,11,116
"2482",11,7,116
"2483",11,10,116
"2484",12,12,116
"2485",13,13,116
"2486",14,NA,116
"2487",15,16,116
"2488",16,7,116
"2489",1,16,117
"2490",2,3,117
"2491",3,2,117
"2492",4,9,117
"2493",5,4,117
"2494",6,13,117
"2495",7,10,117
"2496",8,8,117
"2497",9,4,117
"2498",10,7,117
"2499",11,11,117
"2500",12,NA,117
"2501",13,12,117
"2502",14,9,117
"2503",15,15,117
"2504",16,1,117
"2505",1,14,118
"2506",2,3,118
"2507",3,2,118
"2508",3,5,118
"2509",3,15,118
"2510",4,4,118
"2511",5,3,118
"2512",6,12,118
"2513",6,13,118
"2514",7,10,118
"2515",8,8,118
"2516",9,9,118
"2517",10,3,118
"2518",11,14,118
"2519",12,6,118
"2520",12,13,118
"2521",13,12,118
"2522",14,11,118
"2523",14,15,118
"2524",14,16,118
"2525",15,3,118
"2526",16,14,118
"2527",1,1,119
"2528",2,12,119
"2529",2,15,119
"2530",3,12,119
"2531",4,5,119
"2532",5,4,119
"2533",6,6,119
"2534",7,10,119
"2535",8,11,119
"2536",9,9,119
"2537",10,7,119
"2538",10,8,119
"2539",10,11,119
"2540",10,14,119
"2541",11,8,119
"2542",11,14,119
"2543",12,2,119
"2544",12,3,119
"2545",12,15,119
"2546",13,14,119
"2547",14,11,119
"2548",14,13,119
"2549",15,2,119
"2550",15,12,119
"2551",16,16,119
"2552",1,5,120
"2553",1,9,120
"2554",2,3,120
"2555",3,2,120
"2556",4,12,120
"2557",5,1,120
"2558",5,9,120
"2559",6,7,120
"2560",6,13,120
"2561",7,NA,120
"2562",8,9,120
"2563",9,8,120
"2564",10,3,120
"2565",11,11,120
"2566",12,4,120
"2567",13,6,120
"2568",14,NA,120
"2569",15,14,120
"2570",16,16,120
"2571",1,14,121
"2572",2,NA,121
"2573",3,7,121
"2574",4,4,121
"2575",5,13,121
"2576",6,12,121
"2577",7,11,121
"2578",8,3,121
"2579",9,9,121
"2580",10,10,121
"2581",11,7,121
"2582",11,16,121
"2583",12,6,121
"2584",13,2,121
"2585",14,1,121
"2586",15,15,121
"2587",16,NA,121
"2588",1,1,122
"2589",2,3,122
"2590",2,16,122
"2591",3,2,122
"2592",3,12,122
"2593",4,4,122
"2594",5,5,122
"2595",6,12,122
"2596",7,7,122
"2597",8,8,122
"2598",9,9,122
"2599",10,10,122
"2600",11,11,122
"2601",12,6,122
"2602",13,13,122
"2603",14,14,122
"2604",15,15,122
"2605",16,NA,122
"2606",1,1,123
"2607",2,7,123
"2608",3,2,123
"2609",4,5,123
"2610",4,12,123
"2611",5,4,123
"2612",6,12,123
"2613",7,2,123
"2614",8,8,123
"2615",9,9,123
"2616",10,7,123
"2617",11,3,123
"2618",11,14,123
"2619",12,4,123
"2620",12,6,123
"2621",13,NA,123
"2622",14,11,123
"2623",15,15,123
"2624",16,13,123
"2625",1,1,124
"2626",2,3,124
"2627",3,2,124
"2628",3,4,124
"2629",4,3,124
"2630",5,5,124
"2631",6,12,124
"2632",7,11,124
"2633",8,11,124
"2634",9,9,124
"2635",10,4,124
"2636",11,7,124
"2637",11,14,124
"2638",12,6,124
"2639",12,13,124
"2640",13,NA,124
"2641",14,10,124
"2642",14,11,124
"2643",15,15,124
"2644",16,16,124
"2645",1,1,125
"2646",2,3,125
"2647",2,5,125
"2648",3,2,125
"2649",3,6,125
"2650",4,NA,125
"2651",5,2,125
"2652",6,3,125
"2653",6,12,125
"2654",6,13,125
"2655",7,NA,125
"2656",8,9,125
"2657",8,10,125
"2658",9,8,125
"2659",9,16,125
"2660",10,7,125
"2661",10,8,125
"2662",11,14,125
"2663",12,4,125
"2664",12,6,125
"2665",13,6,125
"2666",14,NA,125
"2667",15,15,125
"2668",16,9,125
"2669",1,1,126
"2670",2,NA,126
"2671",3,3,126
"2672",4,NA,126
"2673",5,4,126
"2674",6,12,126
"2675",7,16,126
"2676",8,8,126
"2677",9,14,126
"2678",10,7,126
"2679",10,14,126
"2680",11,16,126
"2681",12,2,126
"2682",12,6,126
"2683",12,13,126
"2684",13,6,126
"2685",13,12,126
"2686",14,9,126
"2687",14,10,126
"2688",15,16,126
"2689",16,7,126
"2690",16,11,126
"2691",1,9,127
"2692",2,3,127
"2693",3,2,127
"2694",3,6,127
"2695",3,12,127
"2696",4,9,127
"2697",5,5,127
"2698",6,3,127
"2699",7,7,127
"2700",8,8,127
"2701",9,NA,127
"2702",10,10,127
"2703",11,NA,127
"2704",12,3,127
"2705",13,13,127
"2706",14,14,127
"2707",15,11,127
"2708",16,16,127
"2709",1,12,128
"2710",2,3,128
"2711",2,5,128
"2712",3,1,128
"2713",3,2,128
"2714",3,12,128
"2715",4,4,128
"2716",5,2,128
"2717",6,12,128
"2718",7,10,128
"2719",7,13,128
"2720",8,8,128
"2721",9,14,128
"2722",9,15,128
"2723",10,7,128
"2724",10,11,128
"2725",10,16,128
"2726",11,10,128
"2727",12,1,128
"2728",12,6,128
"2729",12,13,128
"2730",13,7,128
"2731",13,12,128
"2732",14,9,128
"2733",15,5,128
"2734",16,10,128
"2735",1,1,129
"2736",2,2,129
"2737",3,12,129
"2738",3,15,129
"2739",3,16,129
"2740",4,13,129
"2741",5,5,129
"2742",6,6,129
"2743",7,10,129
"2744",8,8,129
"2745",9,16,129
"2746",10,11,129
"2747",11,10,129
"2748",12,NA,129
"2749",13,4,129
"2750",14,13,129
"2751",15,3,129
"2752",16,3,129
"2753",16,9,129
"2754",1,1,130
"2755",2,3,130
"2756",2,5,130
"2757",3,2,130
"2758",3,12,130
"2759",3,15,130
"2760",4,4,130
"2761",5,2,130
"2762",6,3,130
"2763",6,12,130
"2764",6,13,130
"2765",7,7,130
"2766",8,9,130
"2767",9,NA,130
"2768",10,NA,130
"2769",11,10,130
"2770",11,14,130
"2771",12,3,130
"2772",12,6,130
"2773",12,13,130
"2774",13,6,130
"2775",13,12,130
"2776",14,11,130
"2777",15,3,130
"2778",16,16,130
"2779",1,1,131
"2780",2,3,131
"2781",2,9,131
"2782",2,15,131
"2783",3,2,131
"2784",3,9,131
"2785",4,4,131
"2786",5,5,131
"2787",6,12,131
"2788",7,10,131
"2789",8,NA,131
"2790",9,2,131
"2791",9,3,131
"2792",10,7,131
"2793",10,11,131
"2794",11,10,131
"2795",12,6,131
"2796",12,8,131
"2797",12,13,131
"2798",13,12,131
"2799",14,14,131
"2800",15,NA,131
"2801",16,13,131
"2802",1,13,132
"2803",2,13,132
"2804",3,5,132
"2805",4,5,132
"2806",5,3,132
"2807",5,4,132
"2808",6,6,132
"2809",7,10,132
"2810",8,9,132
"2811",8,13,132
"2812",9,8,132
"2813",10,7,132
"2814",10,14,132
"2815",11,10,132
"2816",12,12,132
"2817",13,8,132
"2818",14,10,132
"2819",15,16,132
"2820",16,15,132
"2821",1,14,133
"2822",2,4,133
"2823",3,1,133
"2824",3,6,133
"2825",3,12,133
"2826",3,15,133
"2827",4,2,133
"2828",4,5,133
"2829",4,7,133
"2830",5,4,133
"2831",6,3,133
"2832",6,13,133
"2833",7,NA,133
"2834",8,10,133
"2835",9,3,133
"2836",10,8,133
"2837",10,11,133
"2838",10,14,133
"2839",11,7,133
"2840",11,10,133
"2841",12,3,133
"2842",12,13,133
"2843",13,6,133
"2844",13,12,133
"2845",14,1,133
"2846",15,3,133
"2847",16,16,133
"2848",1,1,134
"2849",2,3,134
"2850",3,2,134
"2851",4,NA,134
"2852",5,5,134
"2853",6,2,134
"2854",7,10,134
"2855",8,8,134
"2856",9,9,134
"2857",10,15,134
"2858",10,16,134
"2859",11,4,134
"2860",11,14,134
"2861",12,13,134
"2862",13,12,134
"2863",14,11,134
"2864",15,10,134
"2865",16,10,134
"2866",1,1,135
"2867",2,3,135
"2868",2,5,135
"2869",3,2,135
"2870",3,5,135
"2871",4,NA,135
"2872",5,2,135
"2873",5,4,135
"2874",6,12,135
"2875",6,16,135
"2876",7,10,135
