GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AK3001,AK3002,AK3003,AK3004
"G5101450","1870","Virginia","510","Powhatan","1450","Powhatan",2552,5115,0,0
"G5101470","1870","Virginia","510","Prince Edward","1470","Prince Edward",4106,7898,0,0
"G5101490","1870","Virginia","510","Prince George","1490","Prince George",2774,5046,0,0
"G5101510","1870","Virginia","510","Princess Anne","1510","Princess Anne",4369,3902,2,0
"G5101530","1870","Virginia","510","Prince William","1530","Prince William",5691,1813,0,0
"G5101550","1870","Virginia","510","Pulaski","1550","Pulaski",4729,1809,0,0
"G5101570","1870","Virginia","510","Rappahannock","1570","Rappahannock",5195,3066,0,0
"G5101590","1870","Virginia","510","Richmond","1590","Richmond",3475,3028,0,0
"G5101610","1870","Virginia","510","Roanoke","1610","Roanoke",6218,3132,0,0
"G5101630","1870","Virginia","510","Rockbridge","1630","Rockbridge",12162,3890,0,6
"G5101650","1870","Virginia","510","Rockingham","1650","Rockingham",21152,2516,0,0
"G5101670","1870","Virginia","510","Russell","1670","Russell",9936,1167,0,0
"G5101690","1870","Virginia","510","Scott","1690","Scott",12512,524,0,0
"G5101710","1870","Virginia","510","Shenandoah","1710","Shenandoah",14260,676,0,0
"G5101730","1870","Virginia","510","Smyth","1730","Smyth",7654,1244,0,0
"G5101750","1870","Virginia","510","Southampton","1750","Southampton",5468,6795,0,22
"G5101770","1870","Virginia","510","Spotsylvania","1770","Spotsylvania",7069,4659,0,0
"G5101790","1870","Virginia","510","Stafford","1790","Stafford",4935,1485,0,0
"G5101810","1870","Virginia","510","Surry","1810","Surry",2393,3192,0,0
"G5101830","1870","Virginia","510","Sussex","1830","Sussex",2962,4923,0,0
"G5101850","1870","Virginia","510","Tazewell","1850","Tazewell",9193,1598,0,0
"G5101870","1870","Virginia","510","Warren","1870","Warren",4611,1105,0,0
"G5101890","1870","Virginia","510","Warwick","1890","Warwick",620,1052,0,0
"G5101910","1870","Virginia","510","Washington","1910","Washington",14156,2653,0,7
"G5101930","1870","Virginia","510","Westmoreland","1930","Westmoreland",3531,4151,0,0
"G5101950","1870","Virginia","510","Wise","1950","Wise",4717,68,0,0
"G5101970","1870","Virginia","510","Wythe","1970","Wythe",9269,2342,0,0
"G5101990","1870","Virginia","510","York","1990","York",2507,4691,0,0
"G5350015","1870","Washington Territory","535","Chihallis","0015","Chihallis",397,0,0,4
"G5350035","1870","Washington Territory","535","Clallam","0035","Clallam",374,0,2,32
"G5350055","1870","Washington Territory","535","Clark","0055","Clark",3013,0,0,68
"G5350095","1870","Washington Territory","535","Cowlitz","0095","Cowlitz",709,7,1,13
"G5350115","1870","Washington Territory","535","Island","0115","Island",594,2,7,23
"G5350135","1870","Washington Territory","535","Jefferson","0135","Jefferson",1126,12,19,111
"G5350155","1870","Washington Territory","535","King","0155","King",1809,34,33,244
"G5350175","1870","Washington Territory","535","Kitsap","0175","Kitsap",839,14,13,0
"G5350195","1870","Washington Territory","535","Klikatat","0195","Klikatat",326,0,0,3
"G5350215","1870","Washington Territory","535","Lewis","0215","Lewis",868,8,1,11
"G5350235","1870","Washington Territory","535","Mason","0235","Mason",275,5,1,8
"G5350255","1870","Washington Territory","535","Pacific","0255","Pacific",607,1,6,124
"G5350275","1870","Washington Territory","535","Pierce","0275","Pierce",1149,75,7,178
"G5350295","1870","Washington Territory","535","The Disputed Islands","0295","The Disputed Islands",473,7,2,72
"G5350355","1870","Washington Territory","535","Skamania","0355","Skamania",129,0,0,4
"G5350395","1870","Washington Territory","535","Snohomish","0395","Snohomish",529,2,3,65
"G5350435","1870","Washington Territory","535","Stevens","0435","Stevens",567,0,42,125
"G5350455","1870","Washington Territory","535","Thurston","0455","Thurston",2193,27,19,7
"G5350475","1870","Washington Territory","535","Wahkiakum","0475","Wahkiakum",165,1,15,89
"G5350495","1870","Washington Territory","535","Walla Walla","0495","Walla Walla",5174,11,42,73
"G5350515","1870","Washington Territory","535","Whatcom","0515","Whatcom",451,1,21,61
"G5350555","1870","Washington Territory","535","Yakima","0555","Yakima",428,0,0,4
"G5400010","1870","West Virginia","540","Barbour","0010","Barbour",9926,386,0,0
"G5400030","1870","West Virginia","540","Berkeley","0030","Berkeley",13228,1672,0,0
"G5400050","1870","West Virginia","540","Boone","0050","Boone",4400,153,0,0
"G5400070","1870","West Virginia","540","Braxton","0070","Braxton",6393,87,0,0
"G5400090","1870","West Virginia","540","Brooke","0090","Brooke",5367,97,0,0
"G5400110","1870","West Virginia","540","Cabell","0110","Cabell",6306,123,0,0
"G5400130","1870","West Virginia","540","Calhoun","0130","Calhoun",2931,8,0,0
"G5400150","1870","West Virginia","540","Clay","0150","Clay",2192,4,0,0
"G5400170","1870","West Virginia","540","Doddridge","0170","Doddridge",7041,35,0,0
"G5400190","1870","West Virginia","540","Fayette","0190","Fayette",6529,118,0,0
"G5400210","1870","West Virginia","540","Gilmer","0210","Gilmer",4311,27,0,0
"G5400230","1870","West Virginia","540","Grant","0230","Grant",4136,331,0,0
"G5400250","1870","West Virginia","540","Greenbrier","0250","Greenbrier",10314,1103,0,0
"G5400270","1870","West Virginia","540","Hampshire","0270","Hampshire",7003,640,0,0
"G5400290","1870","West Virginia","540","Hancock","0290","Hancock",4336,27,0,0
"G5400310","1870","West Virginia","540","Hardy","0310","Hardy",4902,616,0,0
"G5400330","1870","West Virginia","540","Harrison","0330","Harrison",16058,655,0,1
"G5400350","1870","West Virginia","540","Jackson","0350","Jackson",10242,58,0,0
"G5400370","1870","West Virginia","540","Jefferson","0370","Jefferson",9731,3488,0,0
"G5400390","1870","West Virginia","540","Kanawha","0390","Kanawha",20111,2238,0,0
"G5400410","1870","West Virginia","540","Lewis","0410","Lewis",9979,196,0,0
"G5400430","1870","West Virginia","540","Lincoln","0430","Lincoln",5017,36,0,0
"G5400450","1870","West Virginia","540","Logan","0450","Logan",5022,102,0,0
"G5400470","1870","West Virginia","540","McDowell","0470","Mcdowell",1952,0,0,0
"G5400490","1870","West Virginia","540","Marion","0490","Marion",12029,78,0,0
"G5400510","1870","West Virginia","540","Marshall","0510","Marshall",14821,120,0,0
"G5400530","1870","West Virginia","540","Mason","0530","Mason",15444,534,0,0
"G5400550","1870","West Virginia","540","Mercer","0550","Mercer",6670,394,0,0
"G5400570","1870","West Virginia","540","Mineral","0570","Mineral",5954,378,0,0
"G5400610","1870","West Virginia","540","Monongalia","0610","Monongalia",13316,231,0,0
"G5400630","1870","West Virginia","540","Monroe","0630","Monroe",10121,1003,0,0
"G5400650","1870","West Virginia","540","Morgan","0650","Morgan",4199,116,0,0
"G5400670","1870","West Virginia","540","Nicholas","0670","Nicholas",4427,31,0,0
"G5400690","1870","West Virginia","540","Ohio","0690","Ohio",28387,444,0,0
"G5400710","1870","West Virginia","540","Pendleton","0710","Pendleton",6361,94,0,0
"G5400730","1870","West Virginia","540","Pleasants","0730","Pleasants",2996,16,0,0
"G5400750","1870","West Virginia","540","Pocahontas","0750","Pocahontas",3810,259,0,0
"G5400770","1870","West Virginia","540","Preston","0770","Preston",14437,118,0,0
"G5400790","1870","West Virginia","540","Putnam","0790","Putnam",7534,260,0,0
"G5400810","1870","West Virginia","540","Raleigh","0810","Raleigh",3657,16,0,0
"G5400830","1870","West Virginia","540","Randolph","0830","Randolph",5460,103,0,0
"G5400850","1870","West Virginia","540","Ritchie","0850","Ritchie",8992,63,0,0
"G5400870","1870","West Virginia","540","Roane","0870","Roane",7209,23,0,0
"G5400910","1870","West Virginia","540","Taylor","0910","Taylor",9024,343,0,0
"G5400930","1870","West Virginia","540","Tucker","0930","Tucker",1880,27,0,0
"G5400950","1870","West Virginia","540","Tyler","0950","Tyler",7822,10,0,0
"G5400970","1870","West Virginia","540","Upshur","0970","Upshur",7851,172,0,0
"G5400990","1870","West Virginia","540","Wayne","0990","Wayne",7699,153,0,0
"G5401010","1870","West Virginia","540","Webster","1010","Webster",1730,0,0,0
"G5401030","1870","West Virginia","540","Wetzel","1030","Wetzel",8584,11,0,0
"G5401050","1870","West Virginia","540","Wirt","1050","Wirt",4775,29,0,0
"G5401070","1870","West Virginia","540","Wood","1070","Wood",18287,713,0,0
"G5401090","1870","West Virginia","540","Wyoming","1090","Wyoming",3130,41,0,0
"G5500010","1870","Wisconsin","550","Adams","0010","Adams",6597,3,0,1
"G5500030","1870","Wisconsin","550","Ashland","0030","Ashland",221,0,0,0
"G5500050","1870","Wisconsin","550","Barron","0050","Barron",530,4,0,4
"G5500070","1870","Wisconsin","550","Bayfield","0070","Bayfield",341,1,0,2
"G5500090","1870","Wisconsin","550","Brown","0090","Brown",25006,67,0,95
"G5500110","1870","Wisconsin","550","Buffalo","0110","Buffalo",11120,0,0,3
"G5500130","1870","Wisconsin","550","Burnett","0130","Burnett",695,0,0,11
"G5500150","1870","Wisconsin","550","Calumet","0150","Calumet",11688,50,0,597
"G5500170","1870","Wisconsin","550","Chippewa","0170","Chippewa",8269,13,0,29
"G5500190","1870","Wisconsin","550","Clark","0190","Clark",3444,2,0,4
"G5500210","1870","Wisconsin","550","Columbia","0210","Columbia",28769,30,0,3
"G5500230","1870","Wisconsin","550","Crawford","0230","Crawford",13054,15,0,6
"G5500250","1870","Wisconsin","550","Dane","0250","Dane",52990,106,0,0
"G5500270","1870","Wisconsin","550","Dodge","0270","Dodge",46941,77,0,17
"G5500290","1870","Wisconsin","550","Door","0290","Door",4919,0,0,0
"G5500310","1870","Wisconsin","550","Douglas","0310","Douglas",1111,7,0,4
"G5500330","1870","Wisconsin","550","Dunn","0330","Dunn",9485,2,0,1
"G5500350","1870","Wisconsin","550","Eau Claire","0350","Eau Claire",10743,26,0,0
"G5500390","1870","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",46047,209,0,17
"G5500430","1870","Wisconsin","550","Grant","0430","Grant",37881,98,0,0
"G5500450","1870","Wisconsin","550","Green","0450","Green",23587,24,0,0
"G5500470","1870","Wisconsin","550","Green Lake","0470","Green Lake",13176,16,0,3
"G5500490","1870","Wisconsin","550","Iowa","0490","Iowa",24499,45,0,0
"G5500530","1870","Wisconsin","550","Jackson","0530","Jackson",7686,1,0,0
"G5500550","1870","Wisconsin","550","Jefferson","0550","Jefferson",33970,66,0,4
"G5500570","1870","Wisconsin","550","Juneau","0570","Juneau",12356,7,0,9
"G5500590","1870","Wisconsin","550","Kenosha","0590","Kenosha",13117,30,0,0
"G5500610","1870","Wisconsin","550","Kewaunee","0610","Kewaunee",10127,0,0,1
"G5500630","1870","Wisconsin","550","La Crosse","0630","La Crosse",20192,105,0,0
"G5500650","1870","Wisconsin","550","Lafayette","0650","Lafayette",22646,13,0,0
"G5500710","1870","Wisconsin","550","Manitowoc","0710","Manitowoc",33349,8,0,7
"G5500730","1870","Wisconsin","550","Marathon","0730","Marathon",5870,0,0,15
"G5500770","1870","Wisconsin","550","Marquette","0770","Marquette",8053,2,0,1
"G5500790","1870","Wisconsin","550","Milwaukee","0790","Milwaukee",89739,185,0,6
"G5500810","1870","Wisconsin","550","Monroe","0810","Monroe",16515,33,0,2
"G5500830","1870","Wisconsin","550","Oconto","0830","Oconto",8254,7,0,60
"G5500870","1870","Wisconsin","550","Outagamie","0870","Outagamie",18371,30,0,29
"G5500890","1870","Wisconsin","550","Ozaukee","0890","Ozaukee",15563,1,0,0
"G5500910","1870","Wisconsin","550","Pepin","0910","Pepin",4659,0,0,0
"G5500930","1870","Wisconsin","550","Pierce","0930","Pierce",9909,49,0,59
"G5500950","1870","Wisconsin","550","Polk","0950","Polk",3363,0,0,0
"G5500970","1870","Wisconsin","550","Portage","0970","Portage",10617,1,0,16
"G5501010","1870","Wisconsin","550","Racine","1010","Racine",26543,194,0,3
"G5501030","1870","Wisconsin","550","Richland","1030","Richland",15712,18,0,1
"G5501050","1870","Wisconsin","550","Rock","1050","Rock",38829,194,0,7
"G5501090","1870","Wisconsin","550","St Croix","1090","St Croix",11016,16,0,3
"G5501110","1870","Wisconsin","550","Sauk","1110","Sauk",23808,51,0,1
"G5501150","1870","Wisconsin","550","Shawano","1150","Shawano",3080,3,0,83
"G5501170","1870","Wisconsin","550","Sheboygan","1170","Sheboygan",31745,4,0,0
"G5501210","1870","Wisconsin","550","Trempealeau","1210","Trempealeau",10728,4,0,0
"G5501230","1870","Wisconsin","550","Vernon","1230","Vernon",18574,71,0,0
"G5501270","1870","Wisconsin","550","Walworth","1270","Walworth",25935,37,0,0
"G5501310","1870","Wisconsin","550","Washington","1310","Washington",23911,8,0,0
"G5501330","1870","Wisconsin","550","Waukesha","1330","Waukesha",28213,58,0,3
"G5501350","1870","Wisconsin","550","Waupaca","1350","Waupaca",15507,3,0,29
"G5501370","1870","Wisconsin","550","Waushara","1370","Waushara",11260,1,0,18
"G5501390","1870","Wisconsin","550","Winnebago","1390","Winnebago",37131,113,0,35
"G5501410","1870","Wisconsin","550","Wood","1410","Wood",3890,5,0,17
"G5650015","1870","Wyoming Territory","565","Albany","0015","Albany",1971,40,2,8
"G5650035","1870","Wyoming Territory","565","Carbon","0035","Carbon",1360,7,1,0
"G5650095","1870","Wyoming Territory","565","Laramie","0095","Laramie",2822,109,13,13
"G5650115","1870","Wyoming Territory","565","Sweetwater","0115","Sweetwater",1777,24,95,20
"G5650135","1870","Wyoming Territory","565","Uinta","0135","Uinta",796,3,32,25
